0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.4444444, 0.4444444, 0.8888889, 1, 1.777778, 2.555556, 3.222222, 3.444444, 3.666667, 5.222222, 6, 6.555555, 7.333333, 8.555555, 9, 8.777778, 9.555555, 10.44444, 10.11111, 10.33333, 9.666667, 11.33333, 9.666667, 9.555555, 7.666667, 8.333333, 9.111111, 9.777778, 10.22222, 7.666667, 6.333333, 4.555555, 4.777778, 3.222222, 1.555556, 0.3333333, 0.1111111, 0.3333333, 0.8888889, 1, 1.555556, 2.111111, 1.888889, 1.222222, 0.1111111, 0.1111111, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0.2222222, 0.2222222, 0.3333333, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.2222222, 0.2222222, 0.3333333, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.4444444, 0.4444444, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.3333333, 0.3333333, 0.6666667, 0.4444444, 0.5555556, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.3333333, 0.3333333, 0.4444444, 0.6666667, 0.6666667, 0.7777778, 0.3333333, 0.4444444, 0.2222222, 0.5555556, 0.3333333, 0.3333333, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.7777778, 0.7777778, 1.111111, 0.6666667, 0.4444444, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.3333333, 0.4444444, 0.5555556, 1, 1.222222, 1.555556, 2.111111, 3.222222, 3.888889, 4.222222, 5.555555, 6.888889, 7.333333, 7.555555, 7.555555, 8, 8.444445, 9.666667, 11, 10.22222, 9.555555, 9.555555, 10.66667, 10.55556, 10.11111, 9.555555, 10.44444, 10.11111, 10.33333, 9.888889, 8.444445, 6.222222, 4, 3.222222, 2.111111, 1, 0.2222222, 0.2222222, 0.4444444, 0.8888889, 0.8888889, 1.444444, 2, 1.777778, 1.111111, 0.1111111, 0.2222222, 0.4444444, 0.4444444, 0.3333333, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.2222222, 0.3333333, 0.4444444, 0.2222222, 0.1111111, 0.2222222, 0.3333333, 0.3333333, 0.3333333, 0.2222222, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.3333333, 0.4444444, 0.2222222, 0.3333333, 0.2222222, 0.3333333, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.2222222, 0.3333333, 0.4444444, 0.4444444, 0.5555556, 0.3333333, 0.3333333, 0.1111111, 0.3333333, 0.3333333, 0.3333333, 0.1111111, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.2222222, 0.2222222, 0.3333333, 0.2222222, 0.2222222, 0.7777778, 0.8888889, 1.222222, 0.6666667, 0.4444444, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.3333333, 0.2222222, 0.2222222, 0.2222222, 0.3333333, 0.5555556, 0.5555556, 0.6666667, 1, 1.222222, 1.444444, 2.111111, 3, 4, 4, 5, 6, 6.888889, 7.444445, 7.222222, 8.333333, 9.111111, 10.44444, 11.88889, 11, 10.22222, 9.222222, 10, 11, 10.77778, 10.55556, 11, 10.44444, 10.33333, 8.777778, 8.111111, 6, 4, 2.222222, 1.333333, 0.6666667, 0.2222222, 0.2222222, 0.5555556, 0.7777778, 0.6666667, 0.7777778, 1.333333, 1.333333, 1.111111, 0.6666667, 0.7777778, 1, 0.6666667, 0.4444444, 0, 0.2222222, 0.3333333, 0.3333333, 0.1111111, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0.1111111, 0.2222222, 0.3333333, 0.2222222, 0.1111111, 0.1111111, 0.3333333, 0.3333333, 0.4444444, 0.2222222, 0.2222222, 0, 0, 0, 0, 0, 0.2222222, 0.3333333, 0.5555556, 0.4444444, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.4444444, 0.4444444, 0.2222222, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.3333333, 0.3333333, 0.2222222, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.3333333, 0.3333333, 0.3333333, 0.2222222, 0.2222222, 0.8888889, 0.8888889, 1.111111, 0.4444444, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0.1111111, 0.3333333, 0.4444444, 0.3333333, 0.3333333, 0.4444444, 0.5555556, 0.6666667, 0.6666667, 1, 1, 1.222222, 2.111111, 3.888889, 4.777778, 4.777778, 5, 5.666667, 6.222222, 7.333333, 7.444445, 8.888889, 8.555555, 9.888889, 11, 11.22222, 11.11111, 10.33333, 10.88889, 11.44444, 10.55556, 10.11111, 10.22222, 10.88889, 10.11111, 8.333333, 7.222222, 5.444445, 3.555556, 1.333333, 0.5555556, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.3333333, 0.5555556, 1.111111, 1.111111, 1, 0.8888889, 1, 1.333333, 0.7777778, 0.5555556, 0, 0.2222222, 0.3333333, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0.1111111, 0.3333333, 0.3333333, 0.5555556, 0.4444444, 0.4444444, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.5555556, 0.6666667, 0.7777778, 0.6666667, 0.5555556, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.4444444, 0.4444444, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.5555556, 0.6666667, 0.6666667, 0.3333333, 0.2222222, 0.2222222, 0.6666667, 0.7777778, 0.8888889, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0.1111111, 0.2222222, 0.3333333, 0.2222222, 0.3333333, 0.4444444, 0.5555556, 0.5555556, 0.6666667, 0.7777778, 1.333333, 1.888889, 3.333333, 3.777778, 4, 3.777778, 3.888889, 4.333333, 5.111111, 7, 8.222222, 10, 9.333333, 10.11111, 10.44444, 11.44444, 11.22222, 9.222222, 10, 10.55556, 10.22222, 7.888889, 7.555555, 9.333333, 9.666667, 8.333333, 6.555555, 4.888889, 2.888889, 1.111111, 0.5555556, 0.3333333, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0.5555556, 0.6666667, 0.8888889, 0.8888889, 0.8888889, 0.8888889, 0.3333333, 0.2222222, 0.1111111, 0.3333333, 0.4444444, 0.4444444, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0.3333333, 0.3333333, 0.4444444, 0.2222222, 0.2222222, 0.1111111, 0.4444444, 0.5555556, 0.8888889, 0.7777778, 0.7777778, 0.8888889, 0.8888889, 0.7777778, 0.4444444, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.2222222, 0.3333333, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.3333333, 0.4444444, 0.4444444, 0.7777778, 0.6666667, 0.6666667, 0.2222222, 0.2222222, 0.2222222, 0.4444444, 0.4444444, 0.4444444, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.3333333, 0.4444444, 0.4444444, 0.3333333, 0.4444444, 0.5555556, 1.111111, 2.222222, 3.111111, 4.111111, 3.777778, 3.555556, 3.777778, 4.222222, 5.444445, 5.777778, 7.222222, 7.777778, 8.666667, 8.111111, 10, 9.888889, 10.88889, 9, 8.222222, 8.777778, 9.333333, 9.222222, 6.888889, 6.888889, 8.444445, 9.555555, 9.111111, 7.222222, 5, 2.222222, 0.6666667, 0.2222222, 0.3333333, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.6666667, 0.5555556, 0.5555556, 0.3333333, 0.3333333, 0.3333333, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0.2222222, 0.3333333, 0.4444444, 0.2222222, 0.2222222, 0.1111111, 0.4444444, 0.5555556, 0.6666667, 0.4444444, 0.3333333, 0.5555556, 0.6666667, 0.6666667, 0.5555556, 0.3333333, 0.3333333, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.5555556, 0.5555556, 0.5555556, 0.2222222, 0.1111111, 0.2222222, 0.2222222, 0.3333333, 0.4444444, 0.3333333, 0.2222222, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.3333333, 0.5555556, 0.5555556, 0.4444444, 0.4444444, 0.7777778, 1.555556, 2.666667, 3.555556, 3.888889, 3.222222, 3, 3.666667, 4.888889, 6.444445, 7.222222, 8.111111, 7.555555, 8.888889, 9.222222, 11.55556, 11.44444, 10.77778, 8.666667, 7.444445, 9.111111, 10.22222, 10.22222, 7.555555, 7.333333, 7.666667, 8.555555, 8.444445, 7.333333, 5.333333, 2.444444, 0.8888889, 0.7777778, 0.6666667, 0.4444444, 0.2222222, 0.1111111, 0.1111111, 0.3333333, 0.5555556, 0.6666667, 0.4444444, 0.2222222, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.3333333, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.3333333, 0.2222222, 0, 0.2222222, 0.4444444, 0.4444444, 0.3333333, 0.2222222, 0.5555556, 0.5555556, 0.5555556, 0.5555556, 0.4444444, 0.4444444, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0, 0.1111111, 0.2222222, 0.3333333, 0.4444444, 0.3333333, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0.1111111, 0.2222222, 0.3333333, 0.4444444, 0.4444444, 0.4444444, 0.4444444, 0.5555556, 0.5555556, 0.3333333, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.3333333, 0.5555556, 0.5555556, 0.3333333, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.3333333, 0.3333333, 0.5555556, 0.5555556, 0.5555556, 0.5555556, 0.6666667, 1, 1.666667, 2.333333, 3, 3, 2.777778, 3.888889, 4.444445, 6.222222, 6.666667, 7.888889, 8.444445, 8.111111, 9.111111, 9.666667, 11.44444, 11.11111, 9.333333, 8.222222, 7.888889, 9.222222, 10.22222, 10.33333, 9.888889, 9.222222, 8.888889, 8.888889, 8, 6.888889, 4.888889, 3.666667, 2.555556, 2.222222, 1.111111, 0.4444444, 0.1111111, 0, 0.1111111, 0.4444444, 0.6666667, 0.6666667, 0.4444444, 0.2222222, 0.1111111, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.3333333, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3333333, 0.3333333, 0.3333333, 0, 0, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0.2222222, 0.2222222, 0.3333333, 0.3333333, 0.3333333, 0.3333333, 0.2222222, 0.5555556, 0.5555556, 0.4444444, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.4444444, 0.4444444, 0.3333333, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.4444444, 0.5555556, 0.4444444, 0.3333333, 0.4444444, 0.5555556, 0.4444444, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.5555556, 0.7777778, 0.7777778, 0.4444444, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.1111111, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.3333333, 0.3333333, 0.4444444, 0.7777778, 1.222222, 1.444444, 1.555556, 1.333333, 1.666667, 1.666667, 2.111111, 4.111111, 5.111111, 6.888889, 6.777778, 8.111111, 9, 9.222222, 10.55556, 10.66667, 10.55556, 10.11111, 8.666667, 8.777778, 7.888889, 8.888889, 10, 10.88889, 10.22222, 9.888889, 8.777778, 9.222222, 7.888889, 7.444445, 5.888889, 5.666667, 4.444445, 4, 2.111111, 1.111111, 0.3333333, 0.2222222, 0.2222222, 0.3333333, 0.3333333, 0.4444444, 0.3333333, 0.2222222, 0.1111111, 0.3333333, 0.5555556, 0.5555556, 0.2222222, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3333333, 0.3333333, 0.4444444, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.4444444, 0.3333333, 0.2222222, 0.4444444, 0.4444444, 0.5555556, 0.4444444, 0.4444444, 0.6666667, 0.5555556, 0.8888889, 0.6666667, 0.4444444, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0.2222222, 0.3333333, 0.4444444, 0.2222222, 0.1111111, 0.1111111, 0.3333333, 0.4444444, 0.5555556, 0.3333333, 0.2222222, 0.1111111, 0.3333333, 0.4444444, 0.3333333, 0.1111111, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.5555556, 0.7777778, 0.6666667, 0.4444444, 0.5555556, 0.6666667, 0.5555556, 0.2222222, 0.1111111, 0, 0.1111111, 0.4444444, 0.6666667, 0.6666667, 0.5555556, 0.4444444, 0.3333333, 0.1111111, 0, 0, 0, 0, 0.1111111, 0.3333333, 0.3333333, 0.5555556, 0.3333333, 0.4444444, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.2222222, 0.2222222, 0.2222222, 0.5555556, 0.8888889, 1.333333, 1.333333, 1.333333, 1.333333, 1.888889, 2.333333, 2.444444, 4.777778, 6.444445, 8.111111, 6.888889, 6.777778, 7.888889, 9.222222, 10.44444, 10.77778, 10.11111, 10.22222, 9.666667, 10.11111, 9, 8.333333, 8.888889, 10.22222, 10.77778, 10.88889, 9.555555, 9.222222, 7.666667, 7.888889, 7.333333, 7.777778, 6.666667, 5.777778, 3.555556, 2.111111, 0.8888889, 0.5555556, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.1111111, 0.3333333, 0.4444444, 0.4444444, 0.1111111, 0.1111111, 0.2222222, 0.3333333, 0.2222222, 0.1111111, 0, 0.1111111, 0.3333333, 0.3333333, 0.2222222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4444444, 0.6666667, 0.7777778, 0.5555556, 0.4444444, 0.4444444, 0.2222222, 0.1111111, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2222222, 0.2222222, 0.2222222, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.2222222, 0.2222222, 0.4444444, 0.4444444, 0.4444444, 0.4444444, 0.5555556, 0.4444444, 0.6666667, 0.4444444, 0.4444444, 0.2222222, 0.2222222, 0.5555556, 0.6666667, 1, 0.6666667, 0.3333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1111111, 0.1111111, 0.2222222, 0.1111111, 0.1111111, 0, 0.1111111, 0.3333333, 0.3333333, 0.3333333, 0.2222222, 0.3333333, 0.4444444, 0.5555556, 0.5555556, 0.4444444, 0.3333333, 0.3333333, 0.5555556, 0.8888889, 1, 0.6666667, 0.3333333, 0.2222222, 0.2222222, 0.1111111, 0, 0, 0, 0.2222222, 0.4444444, 0.6666667, 0.7777778, 0.6666667, 0.5555556, 0.4444444, 0.3333333, 0.3333333, 0.2222222, 0.2222222, 0.1111111, 0.1111111, 0.3333333, 0.4444444, 0.4444444, 0.4444444, 0.5555556, 0.5555556, 0.3333333, 0.1111111, 0, 0, 0, 0.1111111, 0.3333333, 0.3333333, 0.6666667, 0.4444444, 0.5555556, 0.3333333, 0.3333333, 0.2222222, 0, 0, 0, 0, 0, 0, 0
