0, 0, 0, 0, 9.921999E-05, 9.921999E-05, 0.0001202086, 2.098864E-05, 2.098864E-05, 0.05789696, 0.05789696, 0.3266042, 1.041704, 1.273266, 1.04714, 0.2763841, 0.04482165, 0.5245082, 0.5244106, 0.5244106, 0.002143172, 0.01178807, 0.01415908, 0.6512495, 0.6810096, 0.6786386, 0.04154819, 0.003593695, 0.006849086, 0.00684912, 0.003301917, 0.006094247, 0.008599455, 0.01063031, 0.00458581, 0.002080585, 3.23327E-06, 1.378742E-07, 1.775543E-07, 9.08697E-05, 9.07486E-05, 9.069214E-05, 2.228962E-07, 2.228962E-07, 2.228962E-07, 0.01518059, 0.01518059, 0.01518059, 0, 0, 0, 0, 0, 0, 0, 0, 4.014111E-06, 4.014111E-06, 4.040005E-06, 0.002171883, 0.002230846, 0.005719646, 0.008721435, 0.008662472, 0.3758088, 0.8180776, 1.093334, 0.8175235, 0.4833974, 0.3214327, 0.2266082, 0.2658121, 0.1589309, 0.6835352, 0.5310149, 0.5246042, 0.1495271, 0.1495271, 0.1495271, 0, 0.003310033, 0.003486381, 0.003486381, 0.0001763483, 0.162503, 0.162503, 0.1625031, 5.639689E-08, 5.639689E-08, 0, 0, 0.02193809, 0.02193809, 0.02199027, 5.217298E-05, 0.04169747, 0.04164539, 0.04174605, 0.09863356, 0.6173314, 1.018839, 0.9203063, 0.6613867, 0.301717, 0.301717, 0.1179534, 0.5944332, 0.6650692, 0.6384592, 0.2098416, 0.4673721, 0.4179672, 0.6904184, 0.5893036, 1.118047, 0.7557948, 0.5287434, 3.383652E-07, 3.383652E-07, 0.05108117, 0.05108117, 0.05108117, 0, 0, 0, 1.77148E-07, 1.77148E-07, 1.77148E-07
0, 0, 0, 4.838898E-05, 0.000147609, 0.000147609, 0.0001097143, 1.049432E-05, 0.009752119, 0.03869011, 0.03952879, 0.2984944, 0.6560443, 0.8463004, 0.6559709, 0.5641193, 0.3730245, 0.5809833, 0.2884797, 0.2901743, 0.006436247, 0.01179787, 0.01247435, 0.3474603, 0.3607296, 0.3585125, 0.0473187, 0.04412132, 0.04559509, 0.2425721, 0.2276888, 0.2321088, 0.01124634, 0.01063031, 0.06142161, 0.05891639, 0.05683904, 4.392554E-05, 0.03758137, 0.03767861, 0.0376347, 9.726356E-05, 2.419238E-07, 2.419238E-07, 2.228962E-07, 0.01518059, 0.01518059, 0.01518059, 1.112515E-05, 1.112515E-05, 1.112515E-05, 0, 0, 1.77148E-07, 1.77148E-07, 1.77148E-07, 4.014111E-06, 4.014111E-06, 7.402152E-05, 0.002302871, 0.002335466, 0.005754285, 0.006108243, 0.04063785, 0.2460538, 0.4674846, 0.7055399, 0.5914596, 0.5991802, 0.4398546, 0.3450302, 0.4215035, 0.489145, 0.778151, 0.7569854, 0.5760522, 0.3619377, 0.0748918, 0.0748918, 2.024322E-07, 0.001655016, 0.00174319, 0.00174319, 0.2607943, 0.4232092, 0.4232092, 0.1625031, 2.819844E-08, 2.819844E-08, 0, 0, 0.02192633, 0.02192633, 0.02195955, 3.321582E-05, 0.02085971, 0.02356879, 0.2489706, 0.3186663, 0.5789399, 0.7551464, 0.6648052, 0.5495284, 0.1689089, 0.1687299, 0.4447131, 0.6829334, 0.7535673, 0.4025346, 0.2331261, 0.3391006, 0.2664112, 0.5388623, 0.5384068, 0.8027783, 0.4405264, 0.2669231, 0.002551559, 0.002551559, 0.05108117, 0.05108117, 0.05108117, 0, 0, 0, 1.77148E-07, 1.77148E-07, 1.77148E-07
0.0002634931, 0.0001317466, 0, 0.2236353, 0.2237346, 0.2237346, 0.05345169, 0.09135193, 0.1010936, 0.04774107, 0.01058032, 0.2695459, 0.2695459, 0.4190145, 0.4324689, 0.7259953, 0.8369955, 0.6589298, 0.3675465, 0.1215851, 0.06842759, 0.06792331, 0.05494818, 0.04208854, 0.3003504, 0.2981333, 0.2864453, 0.04410304, 0.05785349, 0.2548305, 0.2424534, 0.2345968, 0.01373434, 0.01063698, 0.06142668, 0.05892145, 0.05714178, 0.0003482756, 0.03788585, 0.03763343, 0.09092907, 0.2121058, 0.2120541, 0.1587145, 2.228962E-07, 0.01518059, 0.01518077, 0.01518077, 7.555263E-05, 7.537378E-05, 7.537378E-05, 0, 0, 1.77148E-07, 6.662692E-07, 6.662692E-07, 0.07987442, 0.07987393, 0.07997671, 0.002435594, 0.00244182, 0.06259208, 0.2212508, 0.2559605, 0.2428819, 0.08240433, 0.5403883, 0.5880382, 0.7626044, 0.3831964, 0.288372, 0.6020341, 0.6696755, 0.9923484, 0.8958265, 0.7148932, 0.3923484, 0.0001282379, 0.0001282379, 2.024322E-07, 0, 0, 0, 0.2607061, 0.423258, 0.4232588, 0.1625527, 7.694016E-07, 0, 6.424864E-05, 6.424864E-05, 0.02197882, 0.0219147, 0.02193188, 2.766906E-05, 3.522162E-05, 0.005297705, 0.2306891, 0.3119021, 0.3139561, 0.5039462, 0.5199719, 0.5481341, 0.1327813, 0.03562654, 0.386247, 0.3862079, 0.4567522, 0.1405797, 0.3209107, 0.5482731, 0.516501, 0.6984218, 0.4936256, 0.693256, 0.331004, 0.2403534, 0.002551559, 0.002551559, 0.05108117, 0.05108117, 0.05108117, 0, 0, 0, 1.877207E-07, 1.877207E-07, 1.877207E-07
0.0002634931, 0.0001317466, 0, 0.2236353, 0.2236361, 0.2236361, 0.05335325, 0.09135193, 0.1012263, 0.04787385, 0.01071309, 0.0008386913, 0.00149766, 0.06807667, 0.5953263, 0.8907332, 1.084623, 0.8061509, 0.530033, 0.2984181, 0.1005789, 0.08221353, 0.0525209, 0.001582626, 0.2599035, 0.260593, 0.2872091, 0.04130694, 0.05532654, 0.2520781, 0.2432117, 0.2298792, 0.006511504, 0.001432263, 0.05689306, 0.05689552, 0.05715597, 0.000362343, 0.03789742, 0.03763319, 0.09092896, 0.2121057, 0.3703513, 0.328901, 0.1701867, 0.01396202, 0.002073001, 0.002073001, 7.655032E-05, 7.637147E-05, 7.637147E-05, 0, 6.593996E-06, 1.503292E-05, 1.552204E-05, 0.002543635, 0.08363686, 0.08363661, 0.08120466, 0.0002834549, 0.0003043516, 0.05696581, 0.2205427, 0.2918617, 0.4846143, 0.3213709, 0.4731804, 0.2236636, 0.4057457, 0.3311592, 0.4794998, 1.033369, 1.059329, 1.233661, 0.8894158, 0.7873796, 0.4648347, 0.07261457, 0.0001282379, 2.024322E-07, 0, 0, 0, 0.2607061, 0.260755, 0.2607557, 4.962823E-05, 7.694016E-07, 7.654873E-08, 6.432519E-05, 6.432519E-05, 0.0001399972, 7.588184E-05, 7.880657E-05, 1.34104E-05, 0.2930066, 0.3253351, 0.5506259, 0.2595422, 0.2272108, 0.5079509, 0.9403254, 1.207551, 0.70151, 0.3018201, 0.4199076, 0.4199076, 0.6446837, 0.4385636, 0.6401166, 1.444858, 1.659345, 1.457792, 0.4257354, 0.2949844, 0.5736191, 0.8056459, 0.7034933, 0.4248585, 0.1607759, 0, 0.04751915, 0.04751915, 0.04751915, 1.020151E-08, 9.927774E-05, 9.927774E-05, 9.926753E-05
0.01011763, 0.009985887, 0.009854142, 0.223587, 0.2235877, 0.2235877, 0.08249377, 0.1204925, 0.1206252, 0.03813223, 0.0001327791, 0.2250908, 0.2279583, 0.2615072, 0.5349469, 0.7596997, 1.060981, 0.7860252, 0.5783529, 0.4306231, 0.2553882, 0.4551465, 0.268046, 0.2197063, 0.2599035, 0.260439, 0.2606645, 0.3057017, 0.3627814, 0.362556, 0.06010332, 0.006321864, 0.2661572, 0.2637345, 0.2599006, 6.775662E-05, 0.0003185553, 0.0003244531, 0.0003221259, 6.133023E-06, 0.05333979, 0.2120539, 0.3703513, 0.4866703, 0.445118, 0.3395835, 0.2069074, 0.08987597, 0.03717818, 0.000196039, 0.03463273, 0.0346765, 0.07281887, 0.03825995, 0.03817454, 0.002566575, 0.08375306, 0.11802, 0.115518, 0.03443298, 0.0001636125, 0.05689505, 0.2205427, 0.3781002, 0.5708529, 0.4073131, 0.47267, 0.314475, 0.9552967, 0.8809243, 1.191348, 1.144578, 0.9960151, 0.8902383, 0.4012069, 0.4736933, 0.177797, 0.07255899, 7.265936E-05, 0, 2.690205E-09, 2.690205E-09, 2.690205E-09, 0, 4.885883E-05, 4.962823E-05, 4.962823E-05, 7.694016E-07, 1.567689E-07, 6.440541E-05, 6.452666E-05, 0.0002042207, 0.04120641, 0.08914679, 0.1694441, 0.4235679, 0.4052166, 0.4233961, 0.1285152, 0.09892601, 0.5063506, 0.9401444, 1.281118, 0.7750766, 0.3755658, 0.3387172, 0.3387172, 0.5634953, 0.4756936, 0.7852857, 1.590027, 1.958934, 1.714008, 0.6498958, 0.3275946, 0.544957, 0.8064885, 0.7043358, 0.518783, 0.2963327, 0.3715963, 0.428221, 0.4053389, 0.1850063, 0.03203766, 0.01593799, 0.0002310115, 9.926753E-05
0.009854142, 0.009854142, 0.009854243, 1.018225E-07, 9.120756E-07, 8.10253E-07, 0.03744328, 0.1902156, 0.1903484, 0.1529059, 0.0001327791, 0.2250908, 0.2415462, 0.2415462, 0.422138, 0.6333027, 0.7068256, 0.5218838, 0.3142115, 0.5891634, 0.3734142, 0.5731725, 0.3043351, 0.2993436, 0.1045113, 0.02540958, 0.02563503, 0.5087482, 0.5519236, 0.5516981, 0.04774821, 0.007871132, 0.2677577, 0.263779, 0.2599452, 0.03029603, 0.03024914, 0.03025504, 3.087178E-05, 0.02759415, 0.02758826, 0.02757503, 0.1582975, 0.3678098, 0.4849718, 0.3848873, 0.2123573, 0.1217619, 0.06463393, 0.02765197, 0.03565259, 0.03519892, 0.07334129, 0.03878237, 0.3292895, 0.3471805, 0.348497, 0.09435216, 0.03831853, 0.03699369, 2.113867E-05, 2.113867E-05, 0.002786939, 0.1601908, 0.5894057, 0.5866399, 0.4292149, 0.2680366, 0.9319465, 1.08051, 1.303597, 1.093761, 1.01017, 0.5387034, 0.0847265, 0.09224058, 0.07265588, 0.07257652, 9.018544E-05, 1.752608E-05, 2.690205E-09, 2.690205E-09, 2.255864E-07, 2.228962E-07, 2.228962E-07, 0, 7.349986E-07, 7.349986E-07, 0.0001258309, 0.0001250959, 0.0001252172, 0.2121941, 0.2532604, 0.3011978, 0.2183013, 0.4724252, 0.4515394, 0.5901529, 0.4245561, 0.3975042, 1.414332, 1.711713, 2.165646, 0.8809075, 1.22347, 1.301076, 1.301076, 0.7909089, 0.4756936, 0.6947554, 1.226553, 1.726599, 1.654601, 0.8634326, 0.1721901, 0.3071552, 0.5686865, 0.7071657, 0.5216129, 0.2991626, 0.3715963, 0.6279205, 0.6050384, 0.4340726, 0.4306861, 0.4145864, 0.3495126, 9.925696E-05
0.009854142, 0.009854142, 0.009937849, 8.370807E-05, 8.374892E-05, 4.085145E-08, 0.03795915, 0.2195117, 0.2756912, 0.2377321, 0.05617952, 0.275977, 0.2917735, 0.5476884, 0.4473454, 0.6566298, 0.4742377, 0.5154821, 0.2904013, 0.5510066, 0.341603, 0.5613093, 0.3576774, 0.5959755, 0.4011405, 0.4885076, 0.2427346, 1.03713, 1.130724, 1.286617, 0.4717513, 0.2189053, 0.3228986, 0.3201571, 0.2615457, 0.03189407, 0.03023494, 0.03024084, 0.003128137, 0.03070316, 0.03178854, 0.02866712, 0.1399592, 0.551212, 0.7033865, 0.6206597, 0.5240235, 0.6546357, 0.5995796, 0.2872048, 0.07386816, 0.1223881, 0.1611594, 0.09170843, 0.4942486, 0.5056431, 0.5057414, 0.09059058, 0.03709165, 0.1565134, 0.11952, 0.7354771, 0.6470217, 0.9771718, 0.876072, 0.8738515, 1.107061, 0.9522563, 1.579806, 1.443634, 1.619635, 1.057611, 0.6996337, 0.1832374, 0.08896489, 0.01975425, 0.0001695424, 9.038788E-05, 9.598015E-05, 2.332078E-05, 5.594956E-06, 2.690205E-09, 2.255864E-07, 2.228962E-07, 2.228962E-07, 0, 7.349986E-07, 1.828628E-06, 0.0001313134, 0.0001305784, 0.09262372, 0.3046124, 0.3456787, 0.4099641, 0.3271433, 0.3149835, 0.1582039, 0.3369729, 0.4376597, 0.4376597, 0.9220743, 1.214097, 1.652847, 0.8603663, 1.379319, 1.472108, 1.472117, 0.8926373, 0.4960459, 0.6125686, 0.2514792, 0.4791031, 0.5096344, 0.5270236, 0.3586203, 0.3248032, 0.6403512, 0.4600601, 0.4432894, 0.3114966, 0.5453489, 0.8267167, 0.6417713, 0.4591163, 0.4867885, 0.7673174, 0.7022436, 0.2967278
1.176277E-05, 1.176277E-05, 9.547083E-05, 0.0001816674, 0.0001817083, 0.000107652, 0.008828272, 0.2701881, 0.326358, 0.5675676, 0.3062077, 0.3032368, 0.0667965, 0.3227114, 0.4352304, 0.4216425, 0.4355505, 0.4867015, 0.7564327, 0.6616356, 0.4522319, 0.1848867, 0.1403572, 0.3786553, 0.4687484, 0.7485555, 0.8198946, 1.336786, 1.411696, 1.250477, 0.6695778, 0.5572075, 0.4013657, 0.374544, 0.2251986, 0.2553821, 0.2539909, 0.0304933, 0.007097696, 0.03441426, 0.03550553, 0.02869646, 0.1399886, 0.3934721, 0.4502966, 0.3168795, 0.4570694, 0.7377884, 0.7455699, 0.3541381, 0.05144816, 0.1199698, 0.1206052, 0.08572148, 0.6101437, 0.6596743, 0.6596795, 0.472425, 0.418926, 0.5384409, 0.1325319, 0.8157647, 0.7273093, 1.262612, 1.094236, 1.092016, 1.107061, 0.8609344, 0.8549612, 1.14745, 1.161368, 1.265153, 0.5717615, 0.3087703, 0.1821483, 0.01969049, 3.313106E-05, 4.657216E-05, 5.216442E-05, 5.216442E-05, 4.040553E-05, 3.481326E-05, 3.503616E-05, 2.228962E-07, 2.228962E-07, 5.645575E-08, 7.914543E-07, 1.89057E-06, 0.05125755, 0.05125682, 0.2320767, 0.3928751, 0.3928751, 0.3208961, 0.1719187, 0.1986285, 0.09284906, 0.2911803, 0.9528331, 0.9497705, 1.594418, 1.42987, 1.794668, 1.414919, 1.831674, 1.694289, 1.167992, 0.5885124, 0.4328855, 0.4413692, 0.08027977, 0.1797353, 0.2536396, 0.7751855, 0.7981109, 0.9044778, 0.7570845, 0.5767934, 0.4831835, 0.2710942, 0.4134252, 0.5905333, 0.4315572, 0.3247164, 0.52253, 0.8161706, 0.7834888, 0.3300978
6.146568E-05, 0.2223822, 0.2224658, 0.2260562, 0.003735404, 0.00366145, 0.0005262878, 0.109113, 0.1652828, 0.4147944, 0.7292713, 0.9846888, 0.7346605, 0.5684019, 0.5758072, 0.5872411, 0.604707, 0.7085489, 0.9668463, 0.6955749, 0.275214, 0.04546508, 0.09332471, 0.340392, 0.4535838, 0.9782917, 1.045853, 1.316976, 1.226623, 1.065404, 0.8821629, 0.7697926, 0.623726, 0.3843192, 0.2349738, 0.2251665, 0.2237753, 0.0002777145, 0.05580752, 0.05554916, 0.05666843, 0.004964472, 0.1784943, 0.392096, 0.4581116, 0.3558472, 0.7337344, 1.460217, 1.474847, 1.179914, 0.4184548, 0.4137896, 0.1200828, 0.08941262, 0.3232418, 0.3192735, 0.335622, 0.9902013, 1.014276, 1.113234, 0.156607, 0.8157647, 0.7273093, 1.262612, 1.293459, 1.543619, 1.558664, 1.007468, 0.7717924, 1.064282, 1.094669, 1.130131, 0.3717676, 0.178596, 0.09763519, 0.0001497074, 5.080747E-05, 0.2599256, 0.2599312, 0.2599312, 4.040553E-05, 3.481326E-05, 3.481326E-05, 0, 0, 9.329019E-08, 9.329019E-08, 1.192406E-06, 0.3216895, 0.3216895, 0.7361755, 0.7367114, 0.8091955, 0.7436153, 0.517791, 0.4720167, 0.1261723, 0.1218861, 0.6967503, 1.120354, 1.171911, 1.122735, 1.501403, 2.247442, 1.900579, 1.120389, 0.3048643, 0.460419, 0.5245692, 0.5266536, 0.1655643, 0.07819993, 0.07968297, 0.6012289, 1.043039, 1.154051, 1.006658, 0.5739635, 0.8087523, 0.5966629, 0.8930929, 0.7758739, 0.7817281, 0.6924059, 0.5776367, 0.7064469, 0.5049775, 0.3300978
0.5144978, 0.4808314, 0.2248442, 0.2259726, 0.003662249, 0.003671901, 2.010264E-05, 0.07981689, 0.07980724, 0.3298355, 0.7530562, 1.015906, 0.9235418, 0.4941941, 0.5411156, 0.3968119, 0.5974025, 0.5696557, 0.826027, 0.5547555, 0.2865856, 0.09383985, 0.1883492, 0.1782718, 0.304097, 0.5642918, 0.8776264, 0.787834, 0.746388, 0.6084285, 0.7361031, 0.7365344, 0.804822, 0.9633285, 0.8701372, 0.6227164, 0.2238899, 0.0004970867, 0.05291789, 0.05254491, 0.1315372, 0.266996, 0.3016587, 0.2225616, 0.2786868, 0.3152895, 0.8708713, 1.166969, 1.1816, 0.9340973, 0.3939753, 0.4453599, 0.292289, 0.2965026, 0.3132762, 0.253005, 0.2693484, 1.084933, 1.055574, 1.035017, 0.4435107, 0.8211382, 1.03129, 0.9921221, 1.100749, 1.740695, 1.402013, 0.9212478, 0.1166998, 0.545078, 0.7375522, 0.7430921, 0.4076777, 0.1444356, 0.0933968, 0.1251652, 0.1250663, 0.3849414, 0.2818403, 0.2818403, 0.02194934, 3.481326E-05, 7.141427E-05, 0.07994066, 0.07994066, 0.08210827, 0.05069989, 0.0506999, 0.3739684, 0.3931057, 0.7363596, 0.7331112, 0.7379623, 0.6347733, 0.5590654, 0.5835685, 1.1275, 1.373009, 2.191817, 1.834487, 1.520508, 0.8254315, 0.952261, 2.002478, 1.967868, 1.439517, 0.623167, 0.4913254, 0.6354372, 0.3785129, 0.5743739, 0.9767321, 1.21947, 1.653173, 1.331132, 1.040439, 0.397824, 0.1482503, 0.4647685, 0.423553, 1.022115, 0.9270399, 1.094957, 0.9998201, 0.8068048, 0.6388872, 0.3601924, 0.4494601
